		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Leaf	Leaf 	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Wet 1	Temp 1	Samp	Tx 	Recept	Int.
01/11/12	7:20	23.1	23.1	22.8	74	18.2	0.9	S	0.54	2.7	S	23.1	24.1	24.1	---	1008.6	0.00	0.0	396	5.68	434	1.6	0.11	1.8	0.000	0.033	26.3	56	16.9	26.7	10.07	 .0719	0.00	---	---	228	1	100.0	10
01/11/12	7:30	23.6	23.6	23.2	71	18.0	0.9	S	0.54	1.8	ESE	23.6	24.6	24.6	---	1008.7	0.00	0.0	504	7.22	605	2.0	0.14	2.2	0.000	0.037	26.4	56	17.0	26.9	10.07	 .0719	0.00	---	---	227	1	99.6	10
01/11/12	7:40	23.5	23.7	23.5	71	17.9	0.9	ESE	0.54	2.2	ESE	23.5	24.4	24.4	---	1008.5	0.00	0.0	312	4.47	343	2.0	0.14	2.2	0.000	0.036	26.7	57	17.4	27.2	10.15	 .0718	0.00	---	---	225	1	98.7	10
01/11/12	7:50	23.6	23.6	23.4	71	18.0	0.9	E	0.54	2.2	E	23.6	24.6	24.6	---	1008.6	0.00	0.0	309	4.43	334	2.2	0.16	2.6	0.000	0.037	26.8	57	17.5	27.3	10.15	 .0717	0.00	---	---	227	1	99.6	10
01/11/12	8:00	23.9	23.9	23.6	69	17.9	0.4	ESE	0.27	1.8	E	23.9	24.8	24.8	---	1008.8	0.00	0.0	274	3.93	364	2.2	0.16	2.6	0.000	0.039	26.9	56	17.4	27.4	10.05	 .0717	0.25	---	---	225	2	100.0	10
01/11/12	8:10	24.3	24.3	23.9	69	18.3	0.4	E	0.27	2.2	E	24.3	25.3	25.3	---	1008.9	0.00	0.0	513	7.35	589	2.9	0.21	3.3	0.000	0.042	27.0	55	17.2	27.4	9.85	 .0717	0.00	---	---	226	2	100.0	10
01/11/12	8:20	24.9	24.9	24.3	66	18.1	0.9	SSE	0.54	3.1	S	24.9	25.7	25.7	---	1008.9	0.00	0.0	591	8.47	603	3.5	0.25	3.7	0.000	0.046	26.8	61	18.6	27.6	10.95	 .0716	0.00	---	---	227	2	100.0	10
01/11/12	8:30	25.6	25.6	24.9	62	17.8	0.4	SSW	0.27	2.2	SSW	25.6	26.2	26.2	---	1008.8	0.00	0.0	618	8.86	631	3.9	0.28	4.1	0.000	0.051	26.8	62	18.9	27.7	11.15	 .0716	0.00	---	---	225	2	100.0	10
01/11/12	8:40	25.9	25.9	25.6	62	18.0	0.4	ESE	0.27	1.8	ESE	25.9	26.6	26.6	---	1008.8	0.00	0.0	647	9.27	659	4.4	0.31	4.6	0.000	0.052	26.9	62	19.0	27.9	11.14	 .0716	0.00	---	---	229	2	100.0	10
01/11/12	8:50	26.3	26.3	25.9	60	17.9	0.4	ESE	0.27	1.3	SSE	26.3	26.9	26.9	---	1008.9	0.00	0.0	678	9.72	698	4.8	0.34	5.1	0.000	0.055	27.1	61	18.9	28.0	10.95	 .0715	0.00	---	---	228	2	100.0	10
01/11/12	9:00	26.7	26.7	26.3	60	18.3	0.4	SSE	0.27	2.2	SW	26.7	27.4	27.4	---	1009.0	0.00	0.0	707	10.13	733	5.3	0.38	5.6	0.000	0.058	27.5	61	19.3	28.7	10.95	 .0714	0.41	---	---	227	2	100.0	10
01/11/12	9:10	27.2	27.2	26.7	55	17.4	0.4	SSW	0.27	1.8	SSW	27.2	27.7	27.7	---	1009.0	0.00	0.0	771	11.05	835	5.4	0.39	5.8	0.000	0.062	29.2	57	19.8	31.1	10.24	 .0710	0.00	---	---	228	2	100.0	10
01/11/12	9:20	27.2	27.3	27.2	56	17.7	0.4	SSW	0.27	1.8	SSE	27.2	27.8	27.8	---	1009.2	0.00	0.0	427	6.12	475	5.1	0.36	6.2	0.000	0.062	29.0	48	16.9	29.8	8.77	 .0713	0.00	---	---	225	2	100.0	10
01/11/12	9:30	27.4	27.4	27.2	57	18.1	0.4	SW	0.27	2.2	WNW	27.4	28.2	28.2	---	1009.0	0.00	0.0	641	9.19	793	5.9	0.42	6.8	0.000	0.063	27.7	37	11.7	27.1	7.11	 .0720	0.00	---	---	229	2	100.0	10
01/11/12	9:40	27.8	27.8	27.4	55	18.0	0.9	SSE	0.54	3.1	SW	27.8	28.7	28.7	---	1009.0	0.00	0.0	805	11.54	816	7.0	0.50	7.2	0.000	0.066	27.0	35	10.2	26.2	6.83	 .0722	0.00	---	---	225	2	100.0	10
01/11/12	9:50	27.8	27.8	27.8	56	18.2	0.9	SSW	0.54	2.2	S	27.8	28.7	28.7	---	1008.8	0.00	0.0	821	11.77	833	7.5	0.54	7.7	0.000	0.066	28.7	44	15.2	29.1	8.15	 .0715	0.00	---	---	228	2	100.0	10
01/11/12	10:00	28.1	28.1	27.8	54	17.9	0.4	SSE	0.27	1.8	WNW	28.1	28.9	28.9	---	1008.5	0.00	0.0	843	12.08	853	7.9	0.56	8.1	0.000	0.068	28.8	46	16.0	29.4	8.45	 .0714	0.48	---	---	228	2	100.0	10
01/11/12	10:10	28.4	28.4	28.1	55	18.5	0.9	WSW	0.54	2.2	SSE	28.4	29.6	29.6	---	1008.2	0.00	0.0	862	12.36	870	8.4	0.60	8.6	0.000	0.070	28.4	49	16.7	29.1	8.89	 .0714	0.00	---	---	226	2	100.0	10
01/11/12	10:20	28.5	28.5	28.4	54	18.3	1.3	ESE	0.80	3.6	S	28.5	29.6	29.6	---	1008.1	0.00	0.0	882	12.64	889	8.9	0.64	9.2	0.000	0.071	28.2	51	17.1	28.9	9.29	 .0714	0.00	---	---	226	2	100.0	10
01/11/12	10:30	28.9	28.9	28.5	55	18.9	0.9	S	0.54	4.5	SSW	28.9	30.3	30.3	---	1007.9	0.00	0.0	884	12.67	904	9.1	0.65	9.3	0.000	0.073	28.1	52	17.3	28.8	9.40	 .0714	0.00	---	---	225	2	100.0	10
01/11/12	10:40	29.1	29.1	28.9	55	19.1	0.9	N	0.54	3.6	W	29.1	30.6	30.6	---	1007.8	0.00	0.0	909	13.03	921	9.6	0.69	9.7	0.000	0.074	28.0	52	17.2	28.6	9.40	 .0714	0.00	---	---	229	2	100.0	10
01/11/12	10:50	29.3	29.3	29.1	54	19.0	1.3	N	0.80	3.6	WNW	29.3	30.7	30.7	---	1007.6	0.00	0.0	924	13.25	937	9.8	0.70	10.0	0.000	0.076	28.2	52	17.4	29.0	9.39	 .0713	0.00	---	---	227	2	100.0	10
01/11/12	11:00	29.2	29.3	29.2	52	18.4	0.4	SSE	0.27	2.2	NNW	29.2	30.4	30.4	---	1007.5	0.00	0.0	922	13.22	935	10.0	0.71	10.2	0.000	0.076	28.3	53	17.8	29.2	9.59	 .0712	0.61	---	---	226	2	100.0	10
01/11/12	11:10	29.7	29.7	29.3	54	19.4	0.9	WSW	0.54	2.7	NE	29.7	31.3	31.3	---	1007.4	0.00	0.0	941	13.49	969	10.3	0.74	10.5	0.000	0.079	28.4	53	17.9	29.4	9.59	 .0712	0.00	---	---	199	2	89.6	10
01/11/12	11:20	29.9	29.9	29.7	54	19.6	0.9	SE	0.54	2.7	W	29.9	31.7	31.7	---	1007.3	0.00	0.0	997	14.29	1027	9.9	0.71	10.7	0.000	0.080	28.4	53	17.9	29.4	9.59	 .0712	0.00	---	---	229	2	100.0	10
01/11/12	11:30	29.9	30.1	29.9	53	19.3	1.3	W	0.80	3.6	WNW	29.9	31.6	31.6	---	1007.0	0.00	0.0	980	14.05	1013	10.6	0.76	10.8	0.000	0.081	28.4	53	17.9	29.4	9.59	 .0712	0.00	---	---	228	2	100.0	10
01/11/12	11:40	30.2	30.2	29.9	54	19.9	1.3	W	0.80	4.0	WNW	30.2	32.3	32.3	---	1006.9	0.00	0.0	973	13.95	1130	10.2	0.73	10.9	0.000	0.083	28.3	53	17.8	29.2	9.59	 .0712	0.00	---	---	229	2	100.0	10
01/11/12	11:50	30.5	30.5	30.2	51	19.2	1.3	NE	0.80	3.1	NNW	30.5	32.3	32.3	---	1006.7	0.00	0.0	1037	14.87	1174	9.7	0.69	11.2	0.000	0.084	28.3	53	17.8	29.2	9.59	 .0712	0.00	---	---	229	2	100.0	10
01/11/12	12:00	30.4	30.5	30.4	49	18.5	1.3	W	0.80	4.0	WNW	30.4	31.9	31.9	---	1006.5	0.00	0.0	856	12.27	974	9.3	0.66	10.5	0.000	0.084	28.2	54	18.0	29.2	9.75	 .0712	0.63	---	---	228	2	100.0	10
01/11/12	12:10	31.1	31.1	30.4	48	18.8	0.9	N	0.54	3.1	WNW	31.1	32.6	32.6	---	1006.4	0.00	0.0	895	12.83	928	9.6	0.69	10.8	0.000	0.088	28.1	55	18.2	29.1	9.85	 .0712	0.00	---	---	229	2	100.0	10
01/11/12	12:20	31.2	31.3	31.1	44	17.5	1.8	W	1.07	5.4	NW	31.2	32.1	32.1	---	1006.2	0.00	0.0	960	13.76	1027	9.9	0.71	10.3	0.000	0.090	28.1	56	18.5	29.2	10.05	 .0711	0.00	---	---	228	2	100.0	10
01/11/12	12:30	31.3	31.4	31.2	46	18.3	1.3	N	0.80	3.6	N	31.3	32.7	32.7	---	1006.1	0.00	0.0	884	12.67	1058	9.1	0.65	10.1	0.000	0.090	28.2	56	18.6	29.3	10.05	 .0711	0.00	---	---	229	2	100.0	10
01/11/12	12:40	31.3	31.4	31.3	47	18.6	0.9	NNW	0.54	2.7	NNW	31.3	32.8	32.8	---	1005.9	0.00	0.0	640	9.17	729	6.8	0.49	7.7	0.000	0.090	28.2	56	18.6	29.3	10.05	 .0711	0.00	---	---	227	2	100.0	10
01/11/12	12:50	31.3	31.3	31.2	46	18.3	0.9	N	0.54	2.7	NW	31.3	32.6	32.6	---	1005.9	0.00	0.0	568	8.14	687	6.4	0.46	7.9	0.000	0.090	28.2	57	18.9	29.4	10.21	 .0711	0.00	---	---	229	2	100.0	10
01/11/12	13:00	31.2	31.3	31.2	46	18.2	1.3	N	0.80	4.5	N	31.2	32.5	32.5	---	1005.8	0.00	0.0	770	11.04	926	7.8	0.56	8.6	0.000	0.090	28.3	57	19.0	29.6	10.21	 .0710	0.58	---	---	228	2	100.0	10
01/11/12	13:10	31.4	31.4	31.2	46	18.4	1.8	N	1.07	5.4	N	31.4	32.9	32.9	---	1005.9	0.00	0.0	697	9.99	758	6.9	0.49	7.9	0.000	0.091	28.3	57	19.0	29.6	10.21	 .0710	0.00	---	---	228	2	100.0	10
01/11/12	13:20	31.3	31.4	31.3	45	17.9	0.9	SSW	0.54	2.7	SSE	31.3	32.4	32.4	---	1005.8	0.00	0.0	504	7.22	547	5.2	0.37	5.5	0.000	0.090	28.3	57	19.0	29.6	10.21	 .0710	0.00	---	---	226	2	100.0	10
01/11/12	13:30	31.2	31.3	31.2	44	17.5	0.9	S	0.54	4.0	S	31.2	32.1	32.1	---	1005.8	0.00	0.0	436	6.25	483	4.4	0.31	4.9	0.000	0.090	28.3	57	19.0	29.6	10.21	 .0710	0.00	---	---	227	2	100.0	10
01/11/12	13:40	31.2	31.3	31.2	46	18.2	0.9	N	0.54	3.1	W	31.2	32.5	32.5	---	1005.9	0.00	0.0	431	6.18	475	4.3	0.31	4.6	0.000	0.090	28.4	54	18.2	29.5	9.75	 .0711	0.00	---	---	228	2	100.0	10
01/11/12	13:50	31.2	31.2	31.2	45	17.9	0.9	WNW	0.54	3.6	S	31.2	32.3	32.3	---	1005.7	0.00	0.0	427	6.12	462	4.4	0.31	5.7	0.000	0.090	28.6	53	18.0	29.6	9.58	 .0710	0.00	---	---	228	2	100.0	10
01/11/12	14:00	31.1	31.3	31.1	45	17.7	1.3	SSW	0.80	3.6	SSW	31.1	32.0	32.0	---	1005.7	0.00	0.0	409	5.86	431	4.0	0.29	4.1	0.000	0.088	28.7	51	17.5	29.6	9.28	 .0711	0.38	---	---	229	2	100.0	10
01/11/12	14:10	31.2	31.2	31.0	47	18.5	0.4	S	0.27	2.2	S	31.2	32.6	32.6	---	1005.4	0.00	0.0	369	5.29	408	3.7	0.26	4.1	0.000	0.089	28.8	52	17.9	29.9	9.37	 .0710	0.00	---	---	228	2	100.0	10
01/11/12	14:20	31.1	31.3	31.1	45	17.8	0.0	WNW	0.00	0.9	WNW	31.1	32.1	32.1	---	1005.3	0.00	0.0	256	3.67	387	2.6	0.19	3.3	0.000	0.089	28.7	47	16.2	29.3	8.58	 .0711	0.00	---	---	213	2	95.9	10
01/11/12	14:30	31.1	31.1	31.1	46	18.1	0.0	NE	0.00	1.8	NNW	31.1	32.2	32.2	---	1005.0	0.00	0.0	192	2.75	202	1.8	0.13	1.9	0.000	0.088	27.5	54	17.4	28.1	9.75	 .0713	0.00	---	---	208	2	93.7	10
01/11/12	14:40	29.6	31.1	29.6	50	18.0	1.8	NE	1.07	6.7	NNW	29.6	30.6	30.6	---	1005.2	0.00	0.0	200	2.87	202	1.7	0.12	1.8	0.000	0.078	27.3	56	17.7	27.9	10.05	 .0713	0.00	---	---	214	2	96.4	10
01/11/12	14:50	27.9	29.5	27.9	56	18.3	2.2	N	1.34	4.9	N	27.9	28.8	28.8	---	1005.5	0.00	0.0	170	2.44	195	1.4	0.10	1.6	0.000	0.066	27.4	57	18.1	28.2	10.18	 .0713	0.00	---	---	224	2	100.0	10
01/11/12	15:00	27.4	27.9	27.4	58	18.4	1.3	NW	0.80	6.3	NNW	27.4	28.3	28.3	---	1005.1	0.00	0.0	127	1.82	132	0.9	0.06	1.1	0.000	0.063	27.4	57	18.1	28.2	10.18	 .0713	0.18	---	---	216	2	97.3	10
01/11/12	15:10	26.6	27.4	26.6	66	19.7	0.9	N	0.54	3.1	N	26.6	27.7	27.7	---	1005.5	0.40	4.6	95	1.36	109	0.4	0.03	0.8	0.000	0.057	27.5	59	18.8	28.5	10.55	 .0712	0.00	---	---	218	2	98.2	10
